Año,Mes,Fecha,Precio,Mineral,Unidad de medida,Numero Índice
1990,5,1990M05,1774.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),69.05864497801299
1990,6,1990M06,1714.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),66.73152508074874
1990,7,1990M07,1637.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),63.70393431139823
1990,8,1990M08,1615.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),62.85169475035997
1990,9,1990M09,1537.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),59.83188699069931
1990,10,1990M10,1352.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),52.6364945324357
1990,11,1990M11,1277.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),49.72175740358797
1990,12,1990M12,1265.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),49.243102307662376
1991,1,1991M01,1206.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.939331439467644
1991,2,1991M02,1188.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.234969062536486
1991,3,1991M03,1198.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.64357707125345
1991,4,1991M04,1252.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),48.75666420204694
1991,5,1991M05,1090.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.452426353270816
1991,6,1991M06,1061.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.31221543370822
1991,7,1991M07,1063.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.37058800638207
1991,8,1991M08,1046.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.716815192434915
1991,9,1991M09,1023.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.81787757325758
1991,10,1991M10,991.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.59205354710667
1991,11,1991M11,1093.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.54582246954898
1991,12,1991M12,1188.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.23107755769156
1992,1,1992M01,1153.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.89629139588279
1992,2,1992M02,1130.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.00124528155038
1992,3,1992M03,1214.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),47.266217846441215
1992,4,1992M04,1304.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),50.75689769233763
1992,5,1992M05,1372.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),53.426470015955175
1992,6,1992M06,1385.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),53.90512511188077
1992,7,1992M07,1320.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),51.37564696268048
1992,8,1992M08,1360.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),52.940031910339734
1992,9,1992M09,1366.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),53.19297972525977
1992,10,1992M10,1163.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.281550375530216
1992,11,1992M11,1046.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.74016422150446
1992,12,1992M12,1057.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.16822975444605
1993,1,1993M01,1061.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.2927579094836
1993,2,1993M02,1072.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.720823442425186
1993,3,1993M03,996.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.763279760283304
1993,4,1993M04,1004.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.094057672101805
1993,5,1993M05,980.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.15231349963031
1993,6,1993M06,926.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.035334863991906
1993,7,1993M07,927.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.09759894151068
1993,8,1993M08,884.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),34.40090282912402
1993,9,1993M09,874.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),34.019535354321526
1993,10,1993M10,914.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),35.603377826205396
1993,11,1993M11,928.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.12873098027008
1993,12,1993M12,974.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.918823208934896
1994,1,1994M01,996.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.78662878935285
1994,2,1994M02,968.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.7047904424641
1994,3,1994M03,935.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.42059384363934
1994,4,1994M04,923.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),35.94193874771374
1994,5,1994M05,955.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.18722029808927
1994,6,1994M06,966.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.59971981165117
1994,7,1994M07,964.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.51410670506285
1994,8,1994M08,944.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.77082927968245
1994,9,1994M09,992.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.61929408102113
1994,10,1994M10,1058.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.19157878351559
1994,11,1994M11,1151.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.818461298984325
1994,12,1994M12,1114.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),43.363038486982916
1995,1,1995M01,1156.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.00525353154065
1995,2,1995M02,1032.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.1681130093007
1995,3,1995M03,1022.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.77896252480835
1995,4,1995M04,1061.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.30443242401837
1995,5,1995M05,1036.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.32377320309764
1995,6,1995M06,1009.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.28863291434798
1995,7,1995M07,1026.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.957971747674826
1995,8,1995M08,1014.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.47542514690431
1995,9,1995M09,986.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.37802078063587
1995,10,1995M10,979.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.1017239366463
1995,11,1995M11,1030.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.10974043662685
1995,12,1995M12,1018.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.61941082616649
1996,1,1996M01,1019.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.65832587461572
1996,2,1996M02,1035.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.30820718371794
1996,3,1996M03,1063.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.40172004514146
1996,4,1996M04,1045.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.68179164883061
1996,5,1996M05,1035.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.30820718371794
1996,6,1996M06,1008.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.24582636105382
1996,7,1996M07,1000.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.918939954080244
1996,8,1996M08,1006.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.183562283535046
1996,9,1996M09,1000.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.92672296377009
1996,10,1996M10,1003.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.03568509942795
1996,11,1996M11,1046.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.72459820212476
1996,12,1996M12,1036.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.32766470794256
1997,1,1997M01,1086.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.28120014009418
1997,2,1997M02,1179.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.89640814102815
1997,3,1997M03,1254.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),48.83060279410048
1997,4,1997M04,1240.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),48.27022609643149
1997,5,1997M05,1310.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),50.99817099272289
1997,6,1997M06,1354.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),52.698758609954474
1997,7,1997M07,1518.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),59.07304354593922
1997,8,1997M08,1653.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),64.3460326108106
1997,9,1997M09,1640.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),63.85570300035024
1997,10,1997M10,1280.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),49.815153519866136
1997,11,1997M11,1173.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.64735183095303
1997,12,1997M12,1102.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.89216640074717
1998,1,1998M01,1097.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.697591158501
1998,2,1998M02,1044.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.62731058100167
1998,3,1998M03,1047.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.767404755418916
1998,4,1998M04,1097.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.689808148811146
1998,5,1998M05,1061.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.2927579094836
1998,6,1998M06,1009.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.296415924037824
1998,7,1998M07,1040.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.4833249017395
1998,8,1998M08,1029.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.07471689302253
1998,9,1998M09,1000.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.91504844923532
1998,10,1998M10,940.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.59960306650582
1998,11,1998M11,967.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.63474335525548
1998,12,1998M12,959.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.32731447250652
1999,1,1999M01,932.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.29995719344671
1999,2,1999M02,1017.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.58827878740709
1999,3,1999M03,1030.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.082499902712385
1999,4,1999M04,1019.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.65443436977079
1999,5,1999M05,1040.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.4833249017395
1999,6,1999M06,1000.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.934505973459935
1999,7,1999M07,1072.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.720823442425186
1999,8,1999M08,1130.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),43.99735377670545
1999,9,1999M09,1193.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.456784838697125
1999,10,1999M10,1148.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.70171615363662
1999,11,1999M11,1147.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.643343580962764
1999,12,1999M12,1183.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.06763435420477
2000,1,2000M01,1178.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.8730591119586
2000,2,2000M02,1094.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.60808654706776
2000,3,2000M03,1116.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),43.44476008872632
2000,4,2000M04,1127.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),43.880608631357745
2000,5,2000M05,1156.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.02081955092035
2000,6,2000M06,1117.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),43.503132661400166
2000,7,2000M07,1136.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.215278048021176
2000,8,2000M08,1169.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.52282367591548
2000,9,2000M09,1224.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),47.64758532124373
2000,10,2000M10,1095.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.64700159551699
2000,11,2000M11,1059.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.21103630774021
2000,12,2000M12,1059.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.24216834649959
2001,1,2001M01,1033.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.20313655290501
2001,2,2001M02,1020.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.728372961824334
2001,3,2001M03,1004.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.09794917694673
2001,4,2001M04,969.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.724247966688715
2001,5,2001M05,938.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),36.502315445382735
2001,6,2001M06,894.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),34.82507685722069
2001,7,2001M07,852.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),33.17118729812819
2001,8,2001M08,828.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),32.22555162081177
2001,9,2001M09,798.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),31.077557691559328
2001,10,2001M10,761.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.633809394092697
2001,11,2001M11,772.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.07744094641398
2001,12,2001M12,754.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.3691870646379
2002,1,2002M01,793.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.86741642993346
2002,2,2002M02,771.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.015176868895203
2002,3,2002M03,819.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),31.8830991944585
2002,4,2002M04,808.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),31.45114215667199
2002,5,2002M05,769.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.945129781686582
2002,6,2002M06,767.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.851733665408414
2002,7,2002M07,794.9,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.933572012297155
2002,8,2002M08,747.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.092890220648325
2002,9,2002M09,756.2,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.427559637311752
2002,10,2002M10,754.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.3691870646379
2002,11,2002M11,765.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.78168657819979
2002,12,2002M12,797.7,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),31.04253414795502
2003,1,2003M01,781.41,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.40860800871697
2003,2,2003M02,785.15,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.554150289917114
2003,3,2003M03,790.95,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.77985757092268
2003,4,2003M04,754.65,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),29.367241312215437
2003,5,2003M05,775.65,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.184457329649376
2003,6,2003M06,790.69,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),30.76973965832588
2003,7,2003M07,827.54,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),32.2037591936802
2003,8,2003M08,817.88,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),31.827839825660586
2003,9,2003M09,818.18,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),31.83951434019535
2003,10,2003M10,897.96,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),34.944156905475346
2003,11,2003M11,914.52,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),35.58859010779469
2003,12,2003M12,977.76,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.04957777172433
2004,1,2004M01,1017.0,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.57660427287232
2004,2,2004M02,1087.68,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.327119897264275
2004,3,2004M03,1105.78,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),43.03148227419543
2004,4,2004M04,1032.72,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.188348834494306
2004,5,2004M05,1028.29,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),40.015955169864185
2004,6,2004M06,1021.46,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),39.750165388955914
2004,7,2004M07,988.32,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),38.46052068334826
2004,8,2004M08,975.81,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.973693427248314
2004,9,2004M09,975.18,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),37.9491769467253
2004,10,2004M10,1064.95,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),41.44258084601316
2004,11,2004M11,1095.64,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.63688368292019
2004,12,2004M12,1180.21,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),45.92792933027202
2005,1,2005M01,1246.38,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),48.502938086157926
2005,2,2005M02,1326.18,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),51.608358952406896
2005,3,2005M03,1372.15,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),53.39728372961825
2005,4,2005M04,1300.14,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),50.59501109078881
2005,5,2005M05,1243.62,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),48.39553255243803
2005,6,2005M06,1275.73,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),49.645094758142974
2005,7,2005M07,1194.43,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.48130131922015
2005,8,2005M08,1298.39,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),50.52690975600266
2005,9,2005M09,1397.52,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),54.38455850877535
2005,10,2005M10,1488.38,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),57.920379810872866
2005,11,2005M11,1610.93,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),62.689418998326666
2005,12,2005M12,1821.82,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),70.8962135657859
2006,1,2006M01,2090.31,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),81.34451492392108
2006,2,2006M02,2219.38,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),86.3672802272639
2006,3,2006M03,2416.91,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),94.05416974744134
2006,4,2006M04,3084.78,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),120.04436315523215
2006,5,2006M05,3565.69,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),138.75899910495392
2006,6,2006M06,3225.68,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),125.52749348172938
2006,7,2006M07,3339.86,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),129.9708137136631
2006,8,2006M08,3347.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),130.26034167412539
2006,9,2006M09,3403.02,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),132.42868817371678
2006,10,2006M10,3822.95,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),148.77028446900417
2006,11,2006M11,4382.23,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),170.53469276569248
2006,12,2006M12,4405.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),171.43635443826128
2007,1,2007M01,3786.68,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),147.35883566175042
2007,2,2007M02,3309.5,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),128.7893528427443
2007,3,2007M03,3271.3,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),127.30279799198352
2007,4,2007M04,3557.47,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),138.43911740670117
2007,5,2007M05,3831.26,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),149.0936685216173
2007,6,2007M06,3602.85,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),140.20508230532747
2007,7,2007M07,3545.58,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),137.97641748063978
2007,8,2007M08,3252.52,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),126.57197338210686
2007,9,2007M09,2881.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),112.12982060162666
2007,10,2007M10,2975.33,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),115.78511110246332
2007,11,2007M11,2541.32,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),98.89559092501071
2007,12,2007M12,2353.08,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),91.57022220492664
2008,1,2008M01,2340.11,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),91.06549402654008
2008,2,2008M02,2438.14,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),94.8803362260186
2008,3,2008M03,2511.47,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),97.73397672880103
2008,4,2008M04,2263.8,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),88.09588667937894
2008,5,2008M05,2182.1,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),84.9165272210764
2008,6,2008M06,1894.48,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),73.72378098610733
2008,7,2008M07,1852.37,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),72.08506829591002
2008,8,2008M08,1723.28,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),67.06152469159824
2008,9,2008M09,1735.48,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),67.53628828267891
2008,10,2008M10,1302.11,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),50.6716737362338
2008,11,2008M11,1152.6,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),44.85348484258863
2008,12,2008M12,1100.57,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),42.82873487177491
2009,1,2009M01,1187.4,Zinc (Zn),Dólar por Tonelada Métrica (USD/t),46.20772852862203
